prof_id,firstName,lastName,class,num_ratings,avg_quality,avg_difficulty,attendance_mandatory,is_online,would_take_again_pct
VGVhY2hlci0xODkxOTQw,Melissa,Geil,105I,1,5,2,True,False,100.0
VGVhY2hlci0xODkxOTQw,Melissa,Geil,ENG105I,3,5,2.333,True,False,100.0
VGVhY2hlci0xODkxOTQw,Melissa,Geil,ENGL105,1,5,1,True,False,
VGVhY2hlci0xODkxOTQw,Melissa,Geil,225,1,5,3,False,False,
VGVhY2hlci0xODkxOTQw,Melissa,Geil,ENGL225,3,4.667,3,False,False,
VGVhY2hlci0xMTkwNDg1,Georges,Nzongola-Ntalaja,AAAD101,6,1.667,4.5,True,False,0.0
VGVhY2hlci0xMTkwNDg1,Georges,Nzongola-Ntalaja,AAAD212,7,1.857,3.571,True,False,16.67
VGVhY2hlci0xMTkwNDg1,Georges,Nzongola-Ntalaja,AAAD400,2,2.5,3.5,True,False,100.0
VGVhY2hlci0xMTkwNDg1,Georges,Nzongola-Ntalaja,AAAD89,1,3,2,False,False,
VGVhY2hlci0xMTkwNDg1,Georges,Nzongola-Ntalaja,AAAD89002,1,1,5,False,False,
VGVhY2hlci0xMTkwNDg1,Georges,Nzongola-Ntalaja,AFRI550,1,5,3,False,False,
VGVhY2hlci0xMTkwNDg1,Georges,Nzongola-Ntalaja,AFRI523,4,3.25,3.25,False,False,
VGVhY2hlci0yNjEzMTQw,Joseph,Block,HIST585,2,3,4,True,False,100.0
VGVhY2hlci0yNjEzMTQw,Joseph,Block,HIST120,1,2,4,True,False,
VGVhY2hlci0yNjEzMTQw,Joseph,Block,HIST121,3,4,3.667,True,False,50.0
VGVhY2hlci0yNjEzMTQw,Joseph,Block,HIST128,7,4.429,2.571,True,False,85.71
VGVhY2hlci0yNDc2Njky,Florence,Babb,LTAM101,5,3.2,2.4,True,False,100.0
VGVhY2hlci0yNDc2Njky,Florence,Babb,89H,1,5,3,True,True,100.0
VGVhY2hlci0yNDc2Njky,Florence,Babb,ANTH490,1,5,3,True,False,100.0
VGVhY2hlci0xNzgyOTY4,Lauren,Sanford,ARTH275,3,5,2.333,True,False,100.0
VGVhY2hlci0zMDA4NzU5,Lauren,Bates-Fraser,EXSS376,1,5,2,False,False,100.0
VGVhY2hlci0yNTI5Mzc5,Che,Sokol,ENGL140,8,2.125,3,True,False,100.0
VGVhY2hlci0yNTI5Mzc5,Che,Sokol,FREN203,2,5,3,True,True,100.0
VGVhY2hlci0yNTI5Mzc5,Che,Sokol,FREN105,1,4,3,True,True,100.0
VGVhY2hlci0yNTI5Mzc5,Che,Sokol,ARAB101,3,3,4,True,False,66.67
VGVhY2hlci0zMDA4MzA4,Ben,Fortun,HIST362,1,5,2,True,False,100.0
VGVhY2hlci0zMDA3ODEw,Chris,Fuhrmann,GEOG111,1,3,5,False,False,100.0
VGVhY2hlci0yNDM2ODU2,Judy,Liu,MEJO673,3,3.667,3.333,True,False,100.0
VGVhY2hlci0yNDM2ODU2,Judy,Liu,MEJO137,3,4.667,2.333,True,False,100.0
VGVhY2hlci0yNDM2ODU2,Judy,Liu,MEJO670,1,5,3,True,False,100.0
VGVhY2hlci0yNDM2ODU2,Judy,Liu,MEJO792,1,5,1,False,False,100.0
VGVhY2hlci0yNDM2ODU2,Judy,Liu,MEJO479,4,2.25,1.75,True,False,25.0
VGVhY2hlci0yNDM2ODU2,Judy,Liu,MEJO124,1,5,1,True,False,100.0
VGVhY2hlci0yNDM2ODU2,Judy,Liu,MEJO141,1,5,1,False,False,100.0
VGVhY2hlci0yNTg2MjQx,Ana,Pozo,SPAN329,2,5,2.5,True,False,100.0
VGVhY2hlci0yNTg2MjQx,Ana,Pozo,SPAN203,9,4.889,2.667,True,False,100.0
VGVhY2hlci0yMzc0MTQ5,Lucinda,Austin,MEJO474,3,4.667,2.333,True,False,100.0
VGVhY2hlci0yMzc0MTQ5,Lucinda,Austin,MEJO379,5,4,4,True,False,60.0
VGVhY2hlci0yMzc0MTQ5,Lucinda,Austin,MUSC379,1,5,4,True,False,100.0
VGVhY2hlci0yMzY1NjY4,Phil,Bold,PHIL1001W,1,5,2,True,False,100.0
VGVhY2hlci0yMzY1NjY4,Phil,Bold,PHIL145,1,5,2,False,True,100.0
VGVhY2hlci0yMzY1NjY4,Phil,Bold,PHIL210,3,5,2.667,True,False,100.0
VGVhY2hlci0yMzY1NjY4,Phil,Bold,PHIL275,2,5,2,True,True,100.0
VGVhY2hlci0yMzY1NjY4,Phil,Bold,PHIL272,1,5,3,True,False,100.0
VGVhY2hlci0yMzY1NjY4,Phil,Bold,PHIL390,1,5,3,True,False,100.0
VGVhY2hlci0yODU5Mjcw,T'era,Brown,LFIT,3,5,1,True,False,100.0
VGVhY2hlci0zMDA3NjE0,Alice,Ammerman,SPHG428,1,3,1,True,False,
VGVhY2hlci0yNTU1NDI3,Waleed,Ziad,RELI181,8,4.125,2.625,True,False,100.0
VGVhY2hlci0yNTU1NDI3,Waleed,Ziad,RELI581,3,5,2.667,True,False,100.0
VGVhY2hlci0yNTU1NDI3,Waleed,Ziad,RELI583,10,4.9,3.1,True,False,100.0
VGVhY2hlci0yNTU1NDI3,Waleed,Ziad,RELI289,7,4.714,2.714,True,False,100.0
VGVhY2hlci0yNTU1NDI3,Waleed,Ziad,BIOL289,1,5,2,True,True,100.0
VGVhY2hlci0yNTU1NDI3,Waleed,Ziad,ANT302,4,5,4,True,False,100.0
VGVhY2hlci0yNTU1NDI3,Waleed,Ziad,HIST201,1,5,4,True,False,100.0
VGVhY2hlci0yNTU1NDI3,Waleed,Ziad,CORE202,1,5,4,False,False,100.0
VGVhY2hlci0yNDYyNDk2,Travis,Howell,ENT305,1,5,2,True,False,100.0
VGVhY2hlci0yNDYyNDk2,Travis,Howell,BUSI411,1,5,2,True,False,100.0
VGVhY2hlci0yMDgzMDIy,Keith,Richotte,AMST510,4,4,3.25,True,False,75.0
VGVhY2hlci0yMDgzMDIy,Keith,Richotte,AMST89,2,2,3,True,False,100.0
VGVhY2hlci0yMDgzMDIy,Keith,Richotte,AMST203,2,2,3.5,True,False,0.0
VGVhY2hlci0yMDgzMDIy,Keith,Richotte,AMST287,10,3.7,3.6,True,False,87.5
VGVhY2hlci0yMDgzMDIy,Keith,Richotte,AMST290,1,3,3,False,False,
VGVhY2hlci0yNDQ3MDI4,Erin,Davenport,SOCY101,6,3.833,2.667,True,False,100.0
VGVhY2hlci0yNDQ3MDI4,Erin,Davenport,socy304,1,5,2,True,False,100.0
VGVhY2hlci0yNDQ3MDI4,Erin,Davenport,SOCI130,4,4.25,2.75,True,False,100.0
VGVhY2hlci0yNDQ3MDI4,Erin,Davenport,Soci250,1,3,3,True,False,
VGVhY2hlci0yNDQ3MDI4,Erin,Davenport,SOCI427,1,5,2,True,False,100.0
VGVhY2hlci0yNDYyNDk4,Wayne,McVeigh,BUSI407,9,4.667,2.889,True,False,100.0
VGVhY2hlci0yOTExOTcw,Karthik,Ramakrishnan,BMME315,3,5,2.667,True,False,100.0
VGVhY2hlci0yOTExOTcw,Karthik,Ramakrishnan,BMME207,1,5,1,False,False,100.0
VGVhY2hlci0yNjIwMjk=,John,Pickles,GEOG120,25,3.16,2.8,True,False,54.55
VGVhY2hlci0yNjIwMjk=,John,Pickles,GEOG464,10,4,2.8,True,False,80.0
VGVhY2hlci0yMzU3MTE1,Zachary,Buchin,PSYC225,10,2.8,2.9,True,False,75.0
VGVhY2hlci0yMzU3MTE1,Zachary,Buchin,NSCI225,1,5,3,True,False,100.0
VGVhY2hlci0yOTY3NzQ3,Hunter,Hughes,EMES-103L,1,5,3,True,False,100.0
VGVhY2hlci0yNTQyMzg3,Sayamindu,Dasgupta,INLS201,2,2.5,3.5,True,False,100.0
VGVhY2hlci0yNTQyMzg3,Sayamindu,Dasgupta,INLS560,1,3,4,True,True,0.0
VGVhY2hlci0yNzg2Mjg2,Timothy,Gress,ENGL105,8,5,2,True,False,100.0
VGVhY2hlci0yNzgxOTAz,Erin,Piemont,ENGL105,7,4.857,2.286,True,False,100.0
VGVhY2hlci0xOTQ5Mzcz,Travis,Proctor,RELI208,3,4.667,2,True,False,100.0
VGVhY2hlci0xOTQ5Mzcz,Travis,Proctor,RELI322,1,2,4,True,False,
VGVhY2hlci0xMDE0NzMy,James,Rives,CLAS131H,7,5,2.429,True,False,100.0
VGVhY2hlci0xMDE0NzMy,James,Rives,CLAS131,40,4.8,2.6,True,False,96.77
VGVhY2hlci0xMDE0NzMy,James,Rives,CLAS391,1,5,3,True,True,100.0
VGVhY2hlci0xMDE0NzMy,James,Rives,CLAS151,1,4,4,False,False,
VGVhY2hlci0xMDE0NzMy,James,Rives,CLASS063,1,5,1,False,False,
VGVhY2hlci0yOTk4NTAx,Feneba,Addo,PLCY220,1,3,4,True,False,
VGVhY2hlci0yOTIyMTI4,Carolyn,Dorey,CLAS131,1,3,3,False,False,
VGVhY2hlci0zMDAwMjk3,Jania,Bemis,CHEM102L,1,5,2,True,False,100.0
VGVhY2hlci0yNjQyMzEw,Jose Angel,Sanchez Gomez,STOR155,8,3.875,2.625,True,True,100.0
VGVhY2hlci05NjA5NDc=,Omid,Safi,AMES203S,1,5,3,True,False,100.0
VGVhY2hlci05NjA5NDc=,Omid,Safi,AMES223,6,2.167,3.333,True,False,0.0
VGVhY2hlci05NjA5NDc=,Omid,Safi,AMES223FS,1,4,3,True,False,0.0
VGVhY2hlci05NjA5NDc=,Omid,Safi,RELI181,11,4.545,3.727,False,False,
VGVhY2hlci05NjA5NDc=,Omid,Safi,REL181,2,5,3.5,False,False,
VGVhY2hlci05NjA5NDc=,Omid,Safi,RELG181,1,5,4,False,False,
VGVhY2hlci0yMjY4MTkz,Lauren,Pinkerton,ENGL105,4,4.75,1.75,True,False,100.0
VGVhY2hlci0yMjY4MTkz,Lauren,Pinkerton,ENGL123,2,5,1.5,True,False,100.0
VGVhY2hlci0yMjY4MTkz,Lauren,Pinkerton,ENGL105I,4,4.75,1.5,True,False,100.0
VGVhY2hlci0yODM5Mzcz,Shuofan,Zhang,Econ101,8,3.5,2.5,True,False,100.0
VGVhY2hlci0yOTk2MTE3,Monique,Tuset,SOWO492,1,5,1,True,False,100.0
VGVhY2hlci01NDEwNzY=,Victoria,Martin,SPAN203,17,4,3.294,True,False,80.0
VGVhY2hlci01NDEwNzY=,Victoria,Martin,SPAN328,5,3.4,2.8,True,False,60.0
VGVhY2hlci01NDEwNzY=,Victoria,Martin,SPAN261,1,3,4,True,False,0.0
VGVhY2hlci01NDEwNzY=,Victoria,Martin,SPAN321,1,5,4,True,False,100.0
VGVhY2hlci01NDEwNzY=,Victoria,Martin,SPAN204,2,2,2,False,False,
VGVhY2hlci01NDEwNzY=,Victoria,Martin,SPAN260,1,4,3,False,False,
VGVhY2hlci01NDEwNzY=,Victoria,Martin,SPAN21,1,4,2,False,False,
VGVhY2hlci01NDEwNzY=,Victoria,Martin,SPAN3,3,3.667,2.333,False,False,
VGVhY2hlci01NDEwNzY=,Victoria,Martin,SPAN003,1,1,4,False,False,
VGVhY2hlci0yNDg3NjY4,John,Rubin,HNRS390,2,5,2,True,False,100.0
VGVhY2hlci0yNDg3NjY4,John,Rubin,HNRS352,5,5,2.2,True,False,100.0
VGVhY2hlci0yOTU4NzU5,Xinlin,Ma,GEOG228,4,5,1,True,False,100.0
VGVhY2hlci0yODY5MzU1,Ann,McCann,IDST101,4,4.5,1.5,True,False,100.0
VGVhY2hlci0yOTkzNTg4,Julia,Ridley Smith,ENGL206,1,3,3,True,False,
VGVhY2hlci0yMjI1MDQ2,Brianna,Jowers,ETHICS190,3,3.333,1,True,False,66.67
VGVhY2hlci0yMjI1MDQ2,Brianna,Jowers,SOCI424,1,4,2,True,False,100.0
VGVhY2hlci0yNjk5MzU5,James,Walsh,SPAN203,3,4.333,2.667,True,False,100.0
VGVhY2hlci0yNjk5MzU5,James,Walsh,SPAN105,9,4.778,3.444,True,False,100.0
VGVhY2hlci0yODUxNDIx,Lu-Chang,Qin,PHYS115,4,2.5,3.5,True,False,100.0
VGVhY2hlci0yODUxNDIx,Lu-Chang,Qin,PHYS281L,2,3.5,2.5,True,False,100.0
VGVhY2hlci0yOTA3MzUz,Sekou ,Bermiss,BUSI550,1,4,4,False,False,100.0
VGVhY2hlci0yOTA3MzUz,Sekou ,Bermiss,BUSI490,1,2,3,True,False,
VGVhY2hlci0yODkzMjY3,Zayla,Crocker,ENGL105,8,5,1,True,False,100.0
VGVhY2hlci0yMjgyMjU4,Ben,Levy,PHY125,2,5,3.5,True,False,100.0
VGVhY2hlci0yMjgyMjU4,Ben,Levy,281L,1,5,4,True,False,100.0
VGVhY2hlci0yMjgyMjU4,Ben,Levy,PHYS281L,3,4.667,3.667,True,True,100.0
VGVhY2hlci0yMjgyMjU4,Ben,Levy,PHYS119,1,5,3,True,False,100.0
VGVhY2hlci0xNTkyNjA0,Juan Carlos,Gonzalez Espitia,SPAN301,4,4.75,2.25,True,False,75.0
VGVhY2hlci0xNTkyNjA0,Juan Carlos,Gonzalez Espitia,SPAN170,1,5,1,True,False,100.0
VGVhY2hlci0xNTkyNjA0,Juan Carlos,Gonzalez Espitia,SPAN260,6,4.167,3.167,True,False,100.0
VGVhY2hlci0xNTkyNjA0,Juan Carlos,Gonzalez Espitia,SPAN381,3,4.667,2.333,True,False,100.0
VGVhY2hlci0xNTkyNjA0,Juan Carlos,Gonzalez Espitia,SPAN373,4,5,2.75,True,False,100.0
VGVhY2hlci0xNTkyNjA0,Juan Carlos,Gonzalez Espitia,345,2,4,3.5,True,False,
VGVhY2hlci03MjkyNTc=,George,Lensing,ENGL350,5,3.4,4,True,False,
VGVhY2hlci03MjkyNTc=,George,Lensing,ENGL121,1,2,4,False,False,
VGVhY2hlci03MjkyNTc=,George,Lensing,ENGL92,1,1,5,False,False,
VGVhY2hlci03MjkyNTc=,George,Lensing,ENGLISH60,1,1,5,False,False,
VGVhY2hlci03MjkyNTc=,George,Lensing,ENGLISH029,1,1,4,False,False,
VGVhY2hlci03MjkyNTc=,George,Lensing,ENGLISH,1,3,5,False,False,
VGVhY2hlci03MjkyNTc=,George,Lensing,ENGL29,1,2,4,False,False,
VGVhY2hlci0yNjQzMTkx,Martin,Dawson,MLT341,1,5,3,True,False,100.0
VGVhY2hlci0yNjQzMTkx,Martin,Dawson,GERM101,3,5,2.333,True,True,100.0
VGVhY2hlci0yODM2MzI5,Bridget,Barrett,MEJO372,3,1.333,3.333,True,False,
VGVhY2hlci0yMzI4MTYy,Xianming,Tan,BIOS668,1,2,4,False,False,
VGVhY2hlci0yOTkwMjA1,Thomas,Blanchflower,MEJO433,1,2,4,True,True,100.0
VGVhY2hlci0yOTcwMDc1,Wendell,Gilland,Statistics,1,5,5,True,False,100.0
VGVhY2hlci0yOTcwMDc1,Wendell,Gilland,BUSI410,1,2,5,False,False,
VGVhY2hlci00ODkwODM=,Banu,Gorkarisel,GEOG124,2,5,2,True,False,100.0
VGVhY2hlci00ODkwODM=,Banu,Gorkarisel,IDST123,4,3.5,2.25,True,False,100.0
VGVhY2hlci00ODkwODM=,Banu,Gorkarisel,IDST190-013,5,3.2,3.2,True,False,100.0
VGVhY2hlci00ODkwODM=,Banu,Gorkarisel,GEO123,1,5,3,False,False,100.0
VGVhY2hlci00ODkwODM=,Banu,Gorkarisel,GEOG121,5,2.6,3.4,False,False,
VGVhY2hlci00ODkwODM=,Banu,Gorkarisel,GEOG109,1,1,4,False,False,
VGVhY2hlci00ODkwODM=,Banu,Gorkarisel,GEOG21,2,2,2,False,False,
VGVhY2hlci0yOTg3MjQ2,Candice,Alick,470,1,1,5,True,False,
VGVhY2hlci0yNzAzODQ2,Zari,Taylor,comm-140,8,1.25,4.75,True,False,
VGVhY2hlci0yNzAzODQ2,Zari,Taylor,comm-450,2,2.5,2,True,False,100.0
VGVhY2hlci0yMzIzNDc3,Ellynn,Loftus,SPAN325,1,4,2,True,False,
VGVhY2hlci0yMzIzNDc3,Ellynn,Loftus,SPAN203,9,4.444,2.778,True,False,87.5
VGVhY2hlci0yMzIzNDc3,Ellynn,Loftus,SPAN320,2,3,1,True,False,100.0
VGVhY2hlci0yMzIzNDc3,Ellynn,Loftus,SPAN204,1,5,2,True,False,100.0
VGVhY2hlci0yMzIzNDc3,Ellynn,Loftus,SPAN105,1,4,3,True,False,100.0
VGVhY2hlci0yNjkxMTg5,Danielle,Purifoy,GEOG240,12,3.583,1.833,True,False,83.33
VGVhY2hlci0xMDQzMDQ4,Lyneise,Williams,ARTH113,11,2,3.455,True,False,25.0
VGVhY2hlci0xMDQzMDQ4,Lyneise,Williams,ARTH551,1,5,3,False,True,100.0
VGVhY2hlci0xMDQzMDQ4,Lyneise,Williams,ARTH089,1,2,4,True,False,0.0
VGVhY2hlci0xMDQzMDQ4,Lyneise,Williams,ART551,3,3.333,2.333,True,False,100.0
VGVhY2hlci0xMDQzMDQ4,Lyneise,Williams,ART157,4,3,2,False,False,100.0
VGVhY2hlci0xMDQzMDQ4,Lyneise,Williams,ART554,1,3,2,False,False,
VGVhY2hlci0xMDQzMDQ4,Lyneise,Williams,HIST554,1,2,2,False,False,
VGVhY2hlci0xMDQzMDQ4,Lyneise,Williams,ART001,1,1,5,False,False,
VGVhY2hlci0yNzI4MDM5,Nathan,Quinn,ENGL105,9,4.889,1.556,True,False,100.0
VGVhY2hlci0yODg5OTQ0,Estonia,Black,ECN150,4,2,3.75,True,False,100.0
VGVhY2hlci0yODg5OTQ0,Estonia,Black,ECON380,1,3,4,False,False,
VGVhY2hlci0yNTAxNzg5,Azza,Ben Youssef,FREN204,5,5,3,True,False,100.0
VGVhY2hlci0yNTAxNzg5,Azza,Ben Youssef,FREN105,3,4.667,3,True,False,100.0
VGVhY2hlci0yNTAxNzg5,Azza,Ben Youssef,FREN203,2,5,3.5,True,False,100.0
VGVhY2hlci0yNTAxNzg5,Azza,Ben Youssef,FREN101,1,4,4,True,False,100.0
VGVhY2hlci0yNzAxNjQ5,Joseph,Richards,COMM160,8,5,1.125,True,False,100.0
VGVhY2hlci04NjI0NTc=,AR,Kohl,SPAN203,5,3.4,3.6,False,False,100.0
VGVhY2hlci0yODczNjY3,Leyi,Zhang,MATH130,3,2.333,3.667,False,False,100.0
VGVhY2hlci0yMzIxOTMz,Margaret,Maurer,ENGL190,5,5,1.4,True,False,100.0
VGVhY2hlci0yMzIxOTMz,Margaret,Maurer,ENGL126,2,5,2,True,True,100.0
VGVhY2hlci0yMzIxOTMz,Margaret,Maurer,ENGL225,1,5,4,True,False,100.0
VGVhY2hlci0yMzIxOTMz,Margaret,Maurer,ENGL105I,1,5,2,True,False,100.0
VGVhY2hlci0yMzIxOTMz,Margaret,Maurer,ENGL105,8,5,2.25,True,False,100.0
VGVhY2hlci0yNTk0MTQz,Oskar,Czendze,HIST395,4,4.25,3.25,True,False,100.0
VGVhY2hlci01ODgzNDU=,Charles,Kurzman,SOCI250,20,3.95,3.35,True,False,78.57
VGVhY2hlci01ODgzNDU=,Charles,Kurzman,SOC810,2,1,4,False,False,
VGVhY2hlci01ODgzNDU=,Charles,Kurzman,SOCI51,1,5,3,False,False,
VGVhY2hlci01ODgzNDU=,Charles,Kurzman,SOCI68,1,4,4,False,False,
VGVhY2hlci01ODgzNDU=,Charles,Kurzman,SOCI50,1,4,3,False,False,
VGVhY2hlci0yMzMxOTQ0,Santiago,Gesteira,SPAN102,3,5,2.667,True,False,100.0
VGVhY2hlci0yMzMxOTQ0,Santiago,Gesteira,SPAN101,2,2.5,4,True,False,100.0
VGVhY2hlci0yMzMxOTQ0,Santiago,Gesteira,SPAN204,1,4,3,True,False,100.0
VGVhY2hlci0yMzMxOTQ0,Santiago,Gesteira,SPAN203,1,4,2,True,False,100.0
VGVhY2hlci0yMzMxOTQ0,Santiago,Gesteira,SPAN414,1,5,3,True,False,100.0
VGVhY2hlci0yODkxNjg4,Danielle,Szafir,COMP590,3,4.667,1.333,True,False,100.0
VGVhY2hlci0yOTgxMDI3,Laura,Neff,LFIT110,1,5,2,True,False,100.0
VGVhY2hlci0yNDYyMDU3,Paul,Delamater,GEOG215,20,3.75,2.55,True,False,100.0
VGVhY2hlci0yNDYyMDU3,Paul,Delamater,GOEG215,2,5,3,True,False,100.0
VGVhY2hlci0yNDYyMDU3,Paul,Delamater,GEOG446,2,5,3,True,False,100.0
VGVhY2hlci0yNDYyMDU3,Paul,Delamater,GEOG491,1,5,2,False,False,100.0
VGVhY2hlci0yOTU2MzEz,Courtlyn ,Pippert ,COMM450,2,4.5,1.5,True,False,100.0
VGVhY2hlci0yNjQzNTUz,Lyneise,Williams,ARTH113,15,2.467,3.333,True,False,60.0
VGVhY2hlci0yMTg5MjA3,Jacqueline,Lawton,DRAM288,6,5,1.5,True,False,100.0
VGVhY2hlci0yMTg5MjA3,Jacqueline,Lawton,DRAM120,11,4.818,1.727,True,False,100.0
VGVhY2hlci0yOTYzNzU1,Kajal,Mukhopadhyay,GERM-101,2,5,2.5,True,False,100.0
VGVhY2hlci0xMDgxNDg5,Gary,Biglaiser,ECON410,12,1.833,4.417,False,False,100.0
VGVhY2hlci0xMDgxNDg5,Gary,Biglaiser,ECON410H,9,2.556,4.333,True,False,50.0
VGVhY2hlci0yMzA5MTUw,Jan,Hannig,STOR555,7,4.571,4.571,False,False,100.0
VGVhY2hlci0yMzA5MTUw,Jan,Hannig,STOR320,2,3,1,False,True,50.0
VGVhY2hlci0yMzA5MTUw,Jan,Hannig,STOR455,2,3.5,3,False,False,50.0
VGVhY2hlci0yMzA5MTUw,Jan,Hannig,STOR654,1,5,4,False,False,100.0
VGVhY2hlci0yMzA5MTUw,Jan,Hannig,STOR435,1,5,4,False,False,100.0
VGVhY2hlci0yNzY5ODEx,Teacher,Earl,SOCI101,10,4.9,3.1,True,False,100.0
VGVhY2hlci0yNjAzNTg2,Yue,Gang,CHIN631,5,3.8,3,True,False,100.0
VGVhY2hlci0yNjAzNTg2,Yue,Gang,CHIN414,1,5,2,True,False,100.0
VGVhY2hlci0yNjAzNTg2,Yue,Gang,ASIA52,2,5,1.5,True,False,100.0
VGVhY2hlci0yNzczNjA0,Janitor,Derek,GNET888,3,3.333,3.667,True,False,100.0
VGVhY2hlci0yNzczNjA0,Janitor,Derek,GNET624,2,4.5,3.5,True,False,100.0
VGVhY2hlci0yMzc2ODAz,Jed,Simmons,ECON325,3,2.667,4,True,False,33.33
VGVhY2hlci0yMzc2ODAz,Jed,Simmons,ECON327,1,5,4,True,False,100.0
VGVhY2hlci0yNjI5NDYw,William,Vizuete,ENVR451,1,5,2,True,False,100.0
VGVhY2hlci0yNDI3Njc1,Taylor,Hargrove,SOCI469,8,4.25,3.125,True,False,100.0
VGVhY2hlci0yNDI3Njc1,Taylor,Hargrove,SOCI422,11,2.455,3.182,True,False,27.27
VGVhY2hlci0yODE3NTAy,Laurie,Short,Math-118,2,5,1.5,False,False,100.0
VGVhY2hlci0yODE3NTAy,Laurie,Short,Math-110,10,5,2.5,True,False,100.0
VGVhY2hlci0yNTkxNjY=,Jeff,Sekelsky,BIOL621,1,5,3,False,False,100.0
VGVhY2hlci0yNTkxNjY=,Jeff,Sekelsky,BIOL425,5,4.4,3,False,False,100.0
VGVhY2hlci0yNTkxNjY=,Jeff,Sekelsky,BIO122,1,5,2,False,False,
VGVhY2hlci0yNTkxNjY=,Jeff,Sekelsky,BIO50,1,4,3,False,False,
VGVhY2hlci0yNTkxNjY=,Jeff,Sekelsky,BIOL50,2,5,2.5,False,False,
VGVhY2hlci05OTgyMzY=,Greg,Copenhaver,BIOL621,1,2,4,False,False,
VGVhY2hlci05OTgyMzY=,Greg,Copenhaver,BIOL425,5,3.6,3.4,True,False,50.0
VGVhY2hlci05OTgyMzY=,Greg,Copenhaver,BIOL202,1,3,5,False,False,
VGVhY2hlci0xODEyMjI5,Mary,Fitts,ANTH411,2,5,2,True,False,100.0
VGVhY2hlci0xODEyMjI5,Mary,Fitts,ANTH123,2,3.5,3.5,False,False,50.0
VGVhY2hlci0xODEyMjI5,Mary,Fitts,ANTH101,1,4,2,False,False,
VGVhY2hlci0yOTc3NzE4,Heather,Lapham,ANTH411,1,5,2,True,False,100.0
VGVhY2hlci0yNjM5MDA3,Geddes,Levenson,ARTS202,2,5,1.5,True,False,100.0
VGVhY2hlci0yOTc2Njg4,Brian,Tanaka,Navs-420,1,5,3,True,False,100.0
VGVhY2hlci0zOTg0MDA=,Richard,Talbert,HIST226,28,4.393,3.214,True,False,71.43
VGVhY2hlci0zOTg0MDA=,Richard,Talbert,HIST106001,1,5,1,False,False,
VGVhY2hlci0zOTg0MDA=,Richard,Talbert,HIST106,4,4.25,3.5,False,False,
VGVhY2hlci0zOTg0MDA=,Richard,Talbert,HIST53,5,5,3.8,False,False,
VGVhY2hlci0zOTg0MDA=,Richard,Talbert,HIST14,1,5,3,False,False,
VGVhY2hlci0zOTg0MDA=,Richard,Talbert,HIST53UPPER,1,5,4,False,False,
VGVhY2hlci0zOTg0MDA=,Richard,Talbert,HIST1490,1,3,4,False,False,
VGVhY2hlci0zOTg0MDA=,Richard,Talbert,FRESHENG,1,3,4,False,False,
VGVhY2hlci0yNDI4NTM4,James,Cahoon,CHEM481,12,3.25,4.25,True,False,66.67
VGVhY2hlci0yNzYxNzk0,Samantha,Golden,SPAN203,5,5,2,True,False,100.0
VGVhY2hlci0yNzYxNzk0,Samantha,Golden,SPAN105,2,4.5,2.5,True,False,100.0
VGVhY2hlci0yODkyNzQ4,Jamillah,Rodriguez,LING101H,3,4.667,2.333,True,False,100.0
VGVhY2hlci0yODkyNzQ4,Jamillah,Rodriguez,LING200,1,5,3,True,False,100.0
VGVhY2hlci0yOTI2NzQ0,Molly ,O'Rourke-Friel,PHIL140,1,4,2,False,False,
VGVhY2hlci0yOTI2NzQ0,Molly ,O'Rourke-Friel,PHIL165,1,4,2,True,False,100.0
VGVhY2hlci0xNTE2Njgx,Sharon,James,CLAS57H,2,4,2.5,True,False,100.0
VGVhY2hlci0xNTE2Njgx,Sharon,James,CLAS57,3,2.667,2,True,True,50.0
VGVhY2hlci0xNTE2Njgx,Sharon,James,CLAS241,10,3,3.2,True,False,100.0
VGVhY2hlci0xNTE2Njgx,Sharon,James,CLAS240,5,4.6,3,True,False,75.0
VGVhY2hlci0xNTE2Njgx,Sharon,James,CLAS240H,1,4,3,True,False,100.0
VGVhY2hlci0xNTE2Njgx,Sharon,James,CLAS057,2,4,2,True,False,100.0
VGVhY2hlci0xNTE2Njgx,Sharon,James,CLAS060H,1,2,5,True,False,
VGVhY2hlci0yNDQzMzgy,Shimul,Melwani,BUSI188,13,4.692,1.231,True,False,100.0
VGVhY2hlci0yNDQzMzgy,Shimul,Melwani,BUSI405,7,4.286,2.286,True,False,100.0
VGVhY2hlci0yODI4MjQw,Jieni,Zhou,PSYC-260,4,4.5,2.5,True,False,100.0
VGVhY2hlci0yOTUwMzU0,Stephen,Zaksewicz,GERM101,2,4.5,3,True,False,100.0
VGVhY2hlci0yNTg2NjQz,Cemil,Aydin,HIST274,2,5,2,False,False,100.0
VGVhY2hlci0yNTg2NjQz,Cemil,Aydin,HIS174H,1,5,4,True,True,100.0
VGVhY2hlci0yOTQ2Nzc0,Alex,Zhukhovitskiy,CHEM420,1,2,3,True,False,
VGVhY2hlci0yNjkxMjE5,Courtney,Blackington,POLI130,6,5,2.167,True,False,100.0
VGVhY2hlci0yNjkxMjE5,Courtney,Blackington,POLI236,1,5,1,True,False,100.0
VGVhY2hlci0yOTE2MTg4,Nolan,Whitaker,PWAD272,2,4.5,2.5,True,True,100.0
VGVhY2hlci0yNTM4Nzgy,Kyle,McQuillan,SPAN321,1,5,1,True,False,100.0
VGVhY2hlci0yNTM4Nzgy,Kyle,McQuillan,SPAN203,8,5,3.375,True,False,100.0
